1606528116.947723,4
1606528117.052374,4
1606528117.157440,4
1606528117.262314,4
1606528117.369385,3
1606528117.481195,1
1606528117.586201,3
1606528117.691526,2
1606528117.797559,2
1606528117.901033,4
1606528118.006041,1
1606528118.110479,3
1606528118.215372,5
1606528118.318949,3
1606528118.423147,4
1606528118.527168,3
1606528118.633616,4
1606528118.737941,1
1606528118.842338,2
1606528118.948493,4
1606528119.057638,1
1606528119.161677,5
1606528119.266957,4
1606528119.373267,3
1606528119.479156,2
1606528119.583902,4
1606528119.687600,4
1606528119.791531,4
1606528119.895144,2
1606528119.999198,3
1606528120.103069,4
1606528120.210798,4
1606528120.314969,2
1606528120.418286,1
1606528120.522028,2
1606528120.625482,3
1606528120.729602,3
1606528120.832853,3
1606528120.938706,1
1606528121.042977,3
1606528121.146061,4
1606528121.250460,3
1606528121.357264,3
1606528121.462287,4
1606528121.567242,4
1606528121.672071,1
1606528121.778154,4
1606528121.883034,3
1606528121.988119,4
1606528122.092213,2
1606528122.195569,4
1606528122.300689,1
1606528122.406735,0
1606528122.512118,3
1606528122.617213,4
1606528122.722822,3
1606528122.827178,4
1606528122.932112,4
1606528123.037839,3
1606528123.142738,5
1606528123.247002,1
1606528123.351348,4
1606528123.456297,4
1606528123.560199,0
1606528123.664422,0
1606528123.770501,1
1606528123.876970,3
1606528123.982306,5
1606528124.087365,4
1606528124.192603,2
1606528124.296553,4
1606528124.403452,1
1606528124.508216,3
1606528124.615058,3
1606528124.720708,3
1606528124.824727,5
1606528124.929739,3
1606528125.034612,1
1606528125.140918,3
1606528125.245163,3
1606528125.349652,2
1606528125.456030,5
1606528125.560719,3
1606528125.665356,2
1606528125.771644,5
1606528125.876202,3
1606528125.980486,4
1606528126.084998,3
1606528126.189973,5
1606528126.294656,0
1606528126.399444,0
1606528126.504418,2
1606528126.608905,5
1606528126.714410,2
1606528126.818862,3
1606528126.923470,3
1606528127.028006,3
1606528127.131526,4
1606528127.235457,5
1606528127.339759,4
1606528127.444892,2
1606528127.549263,2
1606528127.652755,3
1606528127.756583,4
1606528127.863821,4
1606528127.968564,5
1606528128.072512,0
1606528128.176271,3
1606528128.280980,4
1606528128.384405,2
1606528128.488991,5
1606528128.592735,2
1606528128.697594,0
1606528128.801778,3
1606528128.905619,5
1606528129.010639,4
1606528129.114854,4
1606528129.221706,3
1606528129.326159,5
1606528129.435058,2
1606528129.547942,4
1606528129.652803,4
1606528129.758465,4
1606528129.864715,1
1606528129.968811,4
1606528130.073085,4
1606528130.178549,3
1606528130.289863,4
1606528130.393468,3
1606528130.500447,3
1606528130.603678,4
1606528130.708871,3
1606528130.815578,3
1606528130.922810,2
1606528131.027396,3
1606528131.132076,5
1606528131.235848,2
1606528131.340294,4
1606528131.444611,3
1606528131.548822,5
1606528131.653076,4
1606528131.758278,3
1606528131.862710,2
1606528131.967028,1
1606528132.071433,2
1606528132.176357,2
1606528132.280379,3
1606528132.385143,4
1606528132.490682,2
1606528132.595983,3
1606528132.700592,2
1606528132.804752,3
1606528132.909063,3
1606528133.013675,5
1606528133.118809,2
1606528133.222746,5
1606528133.327135,3
1606528133.435623,2
1606528133.539852,3
1606528133.645559,4
1606528133.750898,1
1606528133.855375,0
1606528133.960434,3
1606528134.066482,5
1606528134.171623,5
1606528134.276272,5
1606528134.381569,3
1606528134.491240,4
1606528134.595256,4
1606528134.700306,3
1606528134.804583,5
1606528134.909752,5
1606528135.013847,5
1606528135.119069,3
1606528135.223279,3
1606528135.327820,1
1606528135.431530,4
1606528135.535840,1
1606528135.640546,2
1606528135.744704,4
1606528135.848020,2
1606528135.951795,5
1606528136.056003,3
1606528136.160947,5
1606528136.267389,2
1606528136.371078,3
1606528136.475486,2
1606528136.580717,4
1606528136.685132,3
1606528136.792852,2
1606528136.897945,3
1606528137.002579,5
1606528137.107515,2
1606528137.211285,3
1606528137.323559,4
1606528137.428239,3
1606528137.539931,5
1606528137.644844,5
1606528137.748767,1
1606528137.853657,4
1606528137.957841,1
1606528138.064570,0
1606528138.171038,0
1606528138.276162,3
1606528138.380553,4
1606528138.484078,1
1606528138.588711,4
1606528138.692945,4
1606528138.797219,3
1606528138.903635,4
1606528139.008501,4
1606528139.113436,0
1606528139.224311,2
1606528139.328486,3
1606528139.433987,3
1606528139.541910,4
1606528139.646276,4
1606528139.750912,1
1606528139.855226,3
1606528139.960559,4
1606528140.067065,3
1606528140.171708,3
1606528140.276097,5
1606528140.383908,1
1606528140.490624,0
1606528140.597720,0
1606528140.703158,0
1606528140.807229,0
1606528140.911723,0
1606528141.023202,0
1606528141.129326,0
1606528141.234807,0
