1606528237.616575,67
1606528237.721691,41
1606528237.826840,37
1606528237.932195,39
1606528238.036086,39
1606528238.139540,39
1606528238.243479,40
1606528238.347302,40
1606528238.450960,39
1606528238.554303,39
1606528238.658844,40
1606528238.766687,40
1606528238.871049,41
1606528238.975234,41
1606528239.079136,41
1606528239.185587,48
1606528239.290860,52
1606528239.395851,61
1606528239.500680,69
1606528239.605732,69
1606528239.711944,44
1606528239.817817,43
1606528239.930907,45
1606528240.035093,44
1606528240.139038,43
1606528240.243936,43
1606528240.347831,44
1606528240.451585,44
1606528240.555700,44
1606528240.660682,44
1606528240.765047,44
1606528240.871034,44
1606528240.975190,44
1606528241.079983,47
1606528241.185451,58
1606528241.290860,57
1606528241.395059,66
1606528241.499723,67
1606528241.606474,75
1606528241.711140,61
1606528241.816401,50
1606528241.921182,47
1606528242.025014,47
1606528242.129011,47
1606528242.233577,48
1606528242.338270,48
1606528242.443232,48
1606528242.549635,47
1606528242.653709,47
1606528242.757615,49
1606528242.861580,49
1606528242.966234,48
1606528243.074290,48
1606528243.178485,57
1606528243.284468,59
1606528243.388480,61
1606528243.492391,71
1606528243.597362,80
1606528243.702425,79
1606528243.806822,52
1606528243.910544,54
1606528244.014539,52
1606528244.128297,51
1606528244.232581,52
1606528244.337517,52
1606528244.441696,52
1606528244.547365,52
1606528244.652839,52
1606528244.756392,53
1606528244.860036,52
1606528244.964010,51
1606528245.068915,53
1606528245.173203,61
1606528245.277301,62
1606528245.384424,67
1606528245.488815,60
1606528245.602717,64
1606528245.710597,74
1606528245.815512,73
1606528245.920830,79
1606528246.024408,78
1606528246.128541,56
1606528246.232589,55
1606528246.336316,53
1606528246.439896,54
1606528246.550958,55
1606528246.654956,55
1606528246.758630,55
1606528246.872563,56
1606528246.976848,57
1606528247.081520,57
1606528247.185800,69
1606528247.289830,67
1606528247.394259,67
1606528247.499125,78
1606528247.603322,88
1606528247.708491,86
1606528247.812683,65
1606528247.916641,60
1606528248.024167,56
1606528248.128507,57
1606528248.232511,58
1606528248.337858,56
1606528248.442464,56
1606528248.547600,58
1606528248.650807,59
1606528248.755188,58
1606528248.859254,58
1606528248.963894,59
1606528249.069419,61
1606528249.174553,62
1606528249.278933,63
1606528249.383115,67
1606528249.490341,65
1606528249.594714,70
1606528249.699754,72
1606528249.804823,80
1606528249.908830,80
1606528250.013816,89
1606528250.118555,88
1606528250.223139,70
1606528250.328327,62
1606528250.440168,59
1606528250.543790,59
1606528250.647358,60
1606528250.752489,60
1606528250.856821,60
1606528250.961060,61
1606528251.066757,63
1606528251.170756,64
1606528251.274430,70
1606528251.378537,68
1606528251.483541,72
1606528251.588320,83
1606528251.694074,83
1606528251.798821,98
1606528251.903466,93
1606528252.007492,85
1606528252.119336,66
1606528252.223529,66
1606528252.331864,63
1606528252.442798,64
1606528252.547645,63
1606528252.651402,64
1606528252.756389,64
1606528252.860806,63
1606528252.965546,65
1606528253.073589,65
1606528253.178530,65
1606528253.284831,77
1606528253.389530,77
1606528253.494720,75
1606528253.599686,76
1606528253.704819,85
1606528253.808665,85
1606528253.912946,94
1606528254.018464,93
1606528254.122645,80
1606528254.227205,67
1606528254.331418,65
1606528254.435521,64
1606528254.541223,64
1606528254.648006,65
1606528254.752780,68
1606528254.856521,64
1606528254.962140,66
1606528255.066139,68
1606528255.170352,69
1606528255.274683,79
1606528255.378477,78
1606528255.484067,77
1606528255.588401,77
1606528255.693793,85
1606528255.800097,89
1606528255.904499,90
1606528256.008791,100
1606528256.117451,94
1606528256.222268,93
1606528256.326942,77
1606528256.431868,77
1606528256.539447,68
1606528256.643932,67
1606528256.749024,69
1606528256.854058,70
1606528256.959482,69
1606528257.063885,72
1606528257.168129,72
1606528257.272088,78
1606528257.378711,77
1606528257.483774,79
1606528257.588916,79
1606528257.695774,91
1606528257.801075,92
1606528257.905559,99
1606528258.013262,93
1606528258.117159,92
1606528258.222015,79
1606528258.326582,79
1606528258.430804,74
1606528258.535429,74
1606528258.639388,70
1606528258.743682,70
1606528258.849669,71
1606528258.954964,71
1606528259.063685,73
1606528259.168299,73
1606528259.272098,84
1606528259.375996,86
1606528259.480645,84
1606528259.585269,84
1606528259.689675,94
1606528259.794667,94
1606528259.898976,95
1606528260.003101,93
1606528260.110012,83
1606528260.214494,84
1606528260.319359,73
1606528260.423456,75
1606528260.527849,74
1606528260.632320,74
1606528260.737515,73
1606528260.849302,74
1606528260.953630,74
1606528261.057287,78
1606528261.162138,78
1606528261.270750,82
1606528261.375981,83
1606528261.480410,86
1606528261.584702,85
1606528261.688904,95
1606528261.793893,94
1606528261.899171,100
1606528262.003184,95
1606528262.107743,93
1606528262.212160,94
1606528262.316751,95
1606528262.420625,91
1606528262.525212,80
1606528262.629623,80
1606528262.734007,77
1606528262.838414,77
1606528262.943597,75
1606528263.048197,76
1606528263.152058,76
1606528263.256894,83
1606528263.362548,84
1606528263.467842,82
1606528263.574964,88
1606528263.685699,88
1606528263.790923,98
1606528263.895507,97
1606528264.000591,98
1606528264.104707,98
1606528264.209293,99
1606528264.315413,98
1606528264.420398,99
1606528264.528632,80
1606528264.632282,80
1606528264.738822,78
1606528264.843099,78
1606528264.949895,79
1606528265.055292,79
1606528265.160958,79
1606528265.266959,79
1606528265.370750,85
1606528265.475829,88
1606528265.581364,89
1606528265.685719,100
1606528265.789858,98
1606528265.893657,100
1606528265.997673,94
1606528266.102116,94
1606528266.206811,98
1606528266.311201,56
1606528266.416358,38
1606528266.521652,40
1606528266.625335,40
1606528266.729783,41
1606528266.835612,41
1606528266.940362,45
1606528267.044054,45
1606528267.150154,44
1606528267.254482,49
1606528267.360519,49
1606528267.464746,54
1606528267.569871,64
1606528267.674291,64
1606528267.782045,68
1606528267.886186,55
1606528267.990888,46
1606528268.095147,42
1606528268.201205,42
1606528268.313114,44
1606528268.419012,45
1606528268.523462,45
1606528268.631687,44
1606528268.737641,43
1606528268.856243,45
1606528268.963417,45
